"Real NN 3 for Time,0; ,None - All data","Averages for Time,0; ,None","Real NN 3 for Time,1; ,None - All data","Averages for Time,1; ,None","Real NN 3 for Time,2; ,None - All data","Averages for Time,2; ,None","Real NN 3 for Time,3; ,None - All data","Averages for Time,3; ,None","Real NN 3 for Time,4; ,None - All data","Averages for Time,4; ,None","Real NN 3 for Time,5; ,None - All data","Averages for Time,5; ,None","Real NN 3 for Time,6; ,None - All data","Averages for Time,6; ,None","Real NN 3 for Time,7; ,None - All data","Averages for Time,7; ,None","Real NN 3 for Time,8; ,None - All data","Averages for Time,8; ,None","Real NN 3 for Time,9; ,None - All data","Averages for Time,9; ,None","Real NN 3 for Time,10; ,None - All data","Averages for Time,10; ,None","Real NN 3 for Time,11; ,None - All data","Averages for Time,11; ,None","Real NN 3 for Time,12; ,None - All data","Averages for Time,12; ,None","Real NN 3 for Time,13; ,None - All data","Averages for Time,13; ,None","Real NN 3 for Time,14; ,None - All data","Averages for Time,14; ,None","Real NN 3 for Time,15; ,None - All data","Averages for Time,15; ,None","Real NN 3 for Time,16; ,None - All data","Averages for Time,16; ,None","Real NN 3 for Time,17; ,None - All data","Averages for Time,17; ,None","Real NN 3 for Time,18; ,None - All data","Averages for Time,18; ,None","Real NN 3 for Time,19; ,None - All data","Averages for Time,19; ,None","Real NN 3 for Time,20; ,None - All data","Averages for Time,20; ,None","Real NN 3 for Time,21; ,None - All data","Averages for Time,21; ,None","Real NN 3 for Time,22; ,None - All data","Averages for Time,22; ,None","Real NN 3 for Time,23; ,None - All data","Averages for Time,23; ,None","Real NN 3 for Time,24; ,None - All data","Averages for Time,24; ,None","Real NN 3 for Time,25; ,None - All data","Averages for Time,25; ,None","Real NN 3 for Time,26; ,None - All data","Averages for Time,26; ,None","Real NN 3 for Time,27; ,None - All data","Averages for Time,27; ,None","Real NN 3 for Time,28; ,None - All data","Averages for Time,28; ,None","Real NN 3 for Time,29; ,None - All data","Averages for Time,29; ,None","Real NN 3 for Time,30; ,None - All data","Averages for Time,30; ,None","Real NN 3 for Time,31; ,None - All data","Averages for Time,31; ,None","Real NN 3 for Time,32; ,None - All data","Averages for Time,32; ,None","Real NN 3 for Time,33; ,None - All data","Averages for Time,33; ,None","Real NN 3 for Time,34; ,None - All data","Averages for Time,34; ,None","Real NN 3 for Time,35; ,None - All data","Averages for Time,35; ,None","Real NN 3 for Time,36; ,None - All data","Averages for Time,36; ,None","Real NN 3 for Time,37; ,None - All data","Averages for Time,37; ,None","Real NN 3 for Time,38; ,None - All data","Averages for Time,38; ,None","Real NN 3 for Time,39; ,None - All data","Averages for Time,39; ,None","Real NN 3 for Time,40; ,None - All data","Averages for Time,40; ,None","Real NN 3 for Time,41; ,None - All data","Averages for Time,41; ,None","Real NN 3 for Time,42; ,None - All data","Averages for Time,42; ,None","Real NN 3 for Time,43; ,None - All data","Averages for Time,43; ,None","Real NN 3 for Time,44; ,None - All data","Averages for Time,44; ,None","Real NN 3 for Time,45; ,None - All data","Averages for Time,45; ,None","Real NN 3 for Time,46; ,None - All data","Averages for Time,46; ,None","Real NN 3 for Time,47; ,None - All data","Averages for Time,47; ,None","Real NN 3 for Time,48; ,None - All data","Averages for Time,48; ,None","Real NN 3 for Time,49; ,None - All data","Averages for Time,49; ,None","Real NN 3 for Time,50; ,None - All data","Averages for Time,50; ,None"
3.75,4.613075018,6.6,6.629703641,5.79,5.435786128,4.52,3.482267022,4.5,3.684639871,6.48,5.254789472,0.95,0.980816394,0.95,0.909176007,5.1,6.000856638,4.67,4.249380171,0.97,1.097252816,0.95,0.968907505,4.51,4.134227395,0.88,0.921886697,4.7,4.841390014,7.53,6.224965334,5.52,5.624076724,0.95,0.978246868,5.52,5.865532875,0.95,0.972533226,3.67,3.791298509,4.32,4.661239147,4.67,4.273475766,0.95,1.032558054,8.84,8.439165592,4.43,4.218826592,4.51,4.265408218,1.38,0.986837462,4.35,4.3098948,0.95,0.948859707,6.41,5.35436821,1.05,0.926538736,8.39,8.458256245,0.95,0.932570532,6.26,6.611557364,3.37,3.204311848,0.95,0.95743683,5.52,5.574973226,0.7,0.696824528,7.62,8.030572653,0.95,0.96364224,0.95,0.988818347,0.97,1.183617249,3.12,3.040718555,8.84,8.967848301,4.02,3.866181493,2.62,2.689496875,1.38,1.368785605,0.95,1.034557298,2.28,2.975425303,0.95,1.05677101
0.76,3.438492715,4.39,3.432846546,0.68,0.713890195,0.64,0.703485489,0.95,0.874604806,4.35,4.369013906,5.06,4.188421011,0.95,0.905681461,0.95,0.973854437,0.95,0.95716393,4.88,5.226142168,0.98,2.119502485,3.95,3.460713625,0.95,0.972744077,0.95,0.966407955,1.49,1.505003005,0.84,0.875900641,0.95,0.976268873,5.27,5.319992661,4.36,4.928298593,3.2,3.198952615,2.64,2.574752271,0.88,1.009494334,6.08,5.860077977,0.95,0.991417795,4.54,4.06624949,0.95,0.972016558,4.31,4.51790452,3.37,3.332432091,4.51,4.202955425,0.78,1.075260311,0.95,0.965052709,5.79,5.981083751,7.39,7.782097936,0.95,0.970298722,6.06,6.328353286,0.96,1.33307898,0.95,0.949528545,4.42,4.557938218,4.31,4.403063416,4.32,4.454064846,0.76,0.624035746,4.67,3.962509394,3.6,2.999594212,3.12,3.082453012,2.37,2.139813632,0.95,1.014443427,6.06,6.369368792,4.85,4.917536378,4.85,4.951977611,6.26,6.444236159
7.4,6.901027322,4.36,5.027917027,8.84,7.827514052,0.85,0.860373139,0.95,0.857422635,4.52,3.924954534,0.95,1.037582874,0.95,0.960537449,8.01,8.140809774,4.54,4.427313566,0.95,0.969253957,0.84,0.970917448,0.7,0.649133414,2.48,3.51182121,6.61,7.080082536,0.95,0.980501398,0.95,0.98521997,0.95,0.974021181,6.28,7.047959685,0.95,1.002003327,1.88,1.939526945,2.79,2.863942325,0.73,0.790430874,0.95,0.977639616,0.95,0.930387169,1.3,1.387164474,0.56,0.755731001,6.6,6.616864204,6.48,6.137692213,1.63,1.74889949,0.85,0.852605581,0.95,0.928293854,5,4.859368801,5.1,5.541699886,0.75,0.602579713,1.39,2.035813004,0.73,0.801039115,3.95,4.056261599,0.93,0.848345041,3.67,3.566386938,0.95,0.970708624,0.95,0.992314965,2.37,2.048319727,0.95,0.930365682,4.39,4.472931027,3.62,3.630429149,3.04,2.933590293,4.51,4.162301779,0.82,1.054041773,0.84,1.07206957,4.67,4.701830506
0.94,0.841931984,1.1,1.481941186,0.95,0.892473802,2.71,2.765986502,6.48,5.120941997,9.45,6.131358266,0.95,0.914177626,0.95,0.961218804,6.47,5.85890007,0.6,0.600424506,2.48,3.804156601,6.28,6.583722711,3.1,2.452284396,3.4,3.997363627,0.95,1.01247631,4.29,4.093493521,0.56,0.62978635,0.86,0.881614909,0.73,0.853008047,0.95,0.975059465,3.4,3.393018544,4.02,4.199587286,2.62,2.695744514,4.51,4.223479867,0.7,0.664887339,5.06,4.566819549,7.89,8.217329979,0.97,0.976023257,2.28,2.403043926,0.95,0.985356316,0.96,1.297075599,5.59,6.627333283,1.93,1.892804116,4.7,4.545798779,6.61,6.697160482,6.26,6.570677161,0.98,0.947674811,4.31,4.414729834,3.64,3.742913544,0.95,0.945712358,0.7,0.802370071,1.49,1.621578813,3.2,3.309900463,6.28,6.959027052,0.95,1.002011672,0.95,0.954963744,0.95,0.975370347,5.52,5.71908462,0.95,1.018796623,0.87,0.904777601,5.1,5.70034039
4.36,2.974616289,6.64,6.065675974,1.88,2.073469818,1.1,1.142970175,1.63,1.635842443,1.3,1.54855749,7.53,5.625072598,4.67,4.039751172,0.95,0.93973802,0.67,0.67868346,1.1,1.213301823,0.95,0.923970506,0.95,0.977720186,0.95,0.981655642,2.28,1.836019218,8.01,8.198538542,4.32,4.627975583,0.6,0.53775613,0.76,0.782653332,8.71,7.664322734,4.32,4.657514811,8.84,8.479794025,0.95,0.944610164,4.42,4.665493608,4.43,4.206482053,7.12,7.120615959,4.4,4.265408218,3.75,4.490142226,0.95,0.972667664,0.78,1.065074459,7.4,6.383568645,6.6,6.591571927,3.12,2.944844425,7.53,6.920616627,5.27,5.31714201,0.87,0.929129004,6.15,5.916219234,0.95,0.966480523,0.95,0.924645483,0.96,1.359872699,6.55,6.379949331,6.69,7.09538579,6.26,6.403688788,5,4.992923975,1.49,1.662390172,4.83,4.954137921,1.42,1.713942856,1.5,1.956242889,0.69,0.768570885,5.06,4.891016841,0.95,0.997678161
2.62,4.807015002,0.95,0.862832129,3.12,3.953134894,0.94,0.678362474,0.95,0.851799831,5.27,4.79097724,0.7,0.661093384,7.94,6.503406525,1.42,1.205292165,2.81,4.419816613,0.95,0.980022073,5,4.90654242,4.31,4.586338997,0.59,0.915684149,4.42,4.374723554,0.95,0.971421391,0.59,0.878186941,4.67,4.440411925,4.7,4.598252058,4.31,4.663701177,6.61,6.916068435,0.95,0.95613578,0.78,0.956417888,0.56,0.700482756,7.51,6.965587497,2.62,2.618354201,7.39,7.878958583,3.4,3.509019136,4.39,4.559519053,3.1,2.556143284,6.26,6.67241466,6.69,6.994215012,3.62,3.532140076,6.48,6.227666616,2.71,2.629306316,0.59,0.622630998,0.69,0.667820051,0.95,0.91934137,6.61,6.593479753,4.36,4.298891425,0.95,0.973253891,4.29,4.673749328,2.72,2.193591714,4.39,4.459462881,6.69,7.09975481,1.05,1.056287035,0.7,0.772529274,3.2,3.390999556,0.86,1.598853111,0.95,1.029222772,6.55,6.362317085
3.2,3.996250868,4.67,4.532347441,1.38,2.502204359,0.87,0.642925218,0.95,1.047458977,3.2,4.147339284,6.48,5.436954618,6.47,5.888026714,0.69,0.68223922,8.84,8.518925905,6.61,7.193505526,4.33,3.99379003,0.95,0.988555595,4.85,4.209287643,0.93,0.74321577,0.95,1.015216291,0.88,0.931471333,0.95,1.011356696,4.75,4.574948549,1.38,0.955599621,0.69,0.780160591,0.98,1.094758302,7.12,7.108786821,1.38,0.951525375,0.88,1.063249528,7.1,6.988720179,4.33,4.032381415,0.95,0.977830634,1.88,1.80997178,4.31,4.494933367,0.95,0.966113687,0.83,1.146323025,6.47,6.351763129,3.95,4.124056041,0.97,1.088466778,1.5,1.65889129,5.1,5.567250013,6.69,7.089316726,0.95,0.928978518,6.61,6.596344352,0.95,0.955474019,6.48,6.206430674,0.86,0.885345042,4.51,4.166094899,7.62,6.206662297,0.95,1.010882214,6.15,5.900073171,2.72,2.379734099,0.6,0.729636163,0.64,0.734187238,5.98,6.096377254
4.5,2.983087182,0.56,0.253264286,2.62,3.956002653,0.86,1.535951018,6.55,4.575792432,0.95,0.940416366,3.75,4.756513715,0.95,0.932414621,0.7,0.637736917,0.95,0.95591481,6.08,5.606143713,0.73,0.974997208,0.88,0.930115342,2.62,2.857139111,0.86,1.047509998,4.5,4.461258531,0.85,0.61337848,0.95,1.042431071,1.49,1.713017553,0.84,0.861128971,4.89,4.727399707,0.69,0.784110829,7.94,7.470648408,8.39,8.342416763,6.6,6.610789537,0.87,0.915089279,7.53,6.803968191,0.95,0.985819042,0.95,0.922540665,6.6,6.615989685,0.69,0.707790092,7.94,7.509818196,3.95,4.1472947,7.04,6.203750968,1.93,1.911083788,4.51,4.195724487,0.95,0.96629931,0.86,0.854545176,2.37,1.968177795,1.63,1.717529237,6.08,5.819058418,4.39,4.459653616,5.06,4.825995088,5.73,5.956592321,4.85,4.811609983,8.01,8.262762785,2.37,2.171828628,3.2,3.235019445,6.64,6.342515349,4.36,4.303350806,4.39,4.34742558
0.77,0.369243041,0.84,1.13444148,2.28,1.825125158,1.3,1.333629876,5.27,4.451930046,8.71,6.420273781,0.95,0.961801946,0.68,0.803443819,5.79,5.221480489,4.42,4.061078131,4.02,4.281459093,1.5,1.898703277,7.89,7.704280734,4.38,4.254475117,0.56,0.616245873,6.26,6.810891509,2.12,2.174417973,7.4,6.108551502,0.95,0.944224,7.4,6.24330759,1.93,2.140285343,0.81,0.83062622,0.94,0.885327905,4.01,4.148140788,6.64,6.407463551,0.95,0.949847549,3.62,3.521634519,0.86,0.893747255,1.1,1.256511644,6.61,6.757129669,0.68,0.977721944,1.1,1.255844325,4.31,4.424377084,4.88,4.776458621,1.05,0.921638325,4.7,4.540385246,0.95,0.913891137,4.32,4.479688048,0.78,1.20328562,4.1,3.726564109,2.62,1.587142348,3.95,4.092001498,0.87,0.943505391,3.04,2.894496083,3.04,2.90414989,2.64,2.650015354,4.85,4.862107158,4.52,4.112829089,4.29,4.737069964,0.95,0.999673739,1.88,2.041662216
1.38,2.288116753,0.95,0.919271976,0.95,1.048836142,4.29,3.681807697,6.47,6.029227376,0.84,0.991373956,7.1,6.59168148,0.95,0.927292615,5.27,5.285417676,4.43,3.961790204,0.82,0.586772986,0.95,0.992585495,2.62,2.836739063,0.77,0.656395018,0.95,1.001102149,0.78,0.920480698,4.67,4.393356323,0.73,0.864194751,3.75,4.882875204,6.69,6.857559919,6.26,6.760256648,5.52,5.923461199,0.86,0.870010048,4.4,4.223479867,0.9,0.733427688,0.9,0.734593719,2.37,2.020238847,3.04,2.777317882,0.95,0.9490657,0.95,0.970480576,2.62,2.59073168,3.6,2.859747112,4.36,4.209657252,1.39,2.008352488,0.73,0.79102768,7.04,6.195417523,2.79,2.993928671,0.97,1.18740806,0.97,1.186903745,2.81,3.016275465,0.95,0.94005762,0.95,0.946854845,6.64,6.454437494,4.42,4.567901134,3.67,3.572564304,0.75,0.6278961,0.95,1.01188463,4.31,4.403657198,0.95,1.02843672,2.81,3.131229758,6.61,6.610827565
0.6,0.127765752,7.04,4.845937192,0.95,0.836133435,2.12,3.146503568,7.53,5.665861011,7.94,5.305740833,0.73,1.764968365,6.61,7.490269899,1.39,3.239950836,4.5,4.085782051,1.04,0.845940754,4.88,5.054949284,0.94,0.909856811,0.76,0.823194623,6.15,6.536620736,6.55,5.861385107,0.95,0.966741636,5.98,6.118291497,7.51,6.706914544,0.95,0.945327431,0.6,0.907906517,6.41,5.289725304,0.95,0.969146863,4.54,4.141714096,7.62,6.15788281,2.16,2.230525076,2.64,2.51614821,7.51,6.99412179,0.78,1.058027983,6.47,6.133829117,0.59,0.655498564,6.47,6.335648298,0.75,0.629635558,0.95,0.930519104,5.06,4.689614892,0.97,1.119086102,7.94,7.410714149,0.7,0.704187922,6.48,6.249552965,3.62,3.614964187,0.67,0.650250182,6.15,5.863896132,1.39,2.228377253,6.08,5.878394485,0.95,0.968923748,0.6,1.107303247,4.31,4.42652297,0.75,0.649093911,5.79,5.945310116,1.38,1.423639745,0.95,1.054388419
0.95,0.98886323,6.48,5.216957211,3.95,3.041546226,0.95,0.895268545,8.71,6.34392941,2.16,2.131761283,1.1,1.060716197,0.84,0.954117417,4.43,4.003638268,4.39,4.87370491,1.49,1.564191312,2.48,3.622964084,6.64,5.607356787,1.39,2.418927968,0.7,0.612682406,7.39,7.822939992,7.44,8.06765008,0.95,0.955686375,4.51,4.222918391,0.95,0.956869423,2.16,2.287086368,0.95,0.969191536,4.83,5.424639225,3.64,3.732652128,0.95,0.988437131,0.8,1.012292698,0.95,0.980573371,4.32,4.552315354,0.6,0.998402908,0.82,0.981297746,3.6,3.36970824,0.95,0.954017505,0.7,0.72270675,4.67,4.232063293,1.04,1.209448129,0.95,0.935236394,4.52,4.082740188,7.53,6.995056033,2.79,2.953683019,3.37,3.156510651,4.43,4.217187881,4.35,4.377208233,5.73,5.965318441,0.95,0.959380135,7.4,6.517679453,0.86,1.046782434,0.95,1.010776341,3.6,3.110079646,0.9,0.674030572,3.4,3.684292316,2.12,2.205508113
0.95,0.934720546,2.16,1.875840068,0.82,0.356862918,0.95,0.954035312,4.33,4.254706264,4.1,4.554337442,6.06,6.305193186,3.37,3.965838373,8.39,7.635612607,6.69,6.643292069,8.84,8.544468641,0.87,0.872358277,6.28,6.675300241,5.98,6.041407824,5.59,6.226965427,2.72,2.195012212,3.75,3.979501545,4.38,4.393757343,3.1,2.626390934,2.37,2.039646059,6.47,6.198911428,0.95,0.94959119,4.38,4.454930305,0.67,0.797451854,0.64,0.693817176,0.76,0.743281931,6.28,7.018152237,4.1,4.045115888,0.95,0.973675147,8.84,8.511126757,0.86,0.841198847,4.1,3.858257413,7.62,6.154518247,0.95,0.967749745,0.82,1.012792066,3.6,2.899285197,0.67,0.619571224,1.04,1.301356286,4.36,5.299774408,2.12,2.154025793,5.06,4.790657043,1.04,1.379750431,0.95,1.003862798,0.94,0.885691822,0.9,0.694930598,0.67,0.674943298,0.95,1.024222121,0.68,1.14140527,0.95,1.045457244,0.95,0.986537784,0.95,1.026965633
0.7,0.441075951,4.32,3.429169714,9.45,6.037212014,5.1,6.532555223,0.9,0.728618659,0.95,0.942234904,0.69,0.66956152,8.84,8.510669708,6.69,6.829831123,0.95,1.026957735,6.15,6.122758746,0.84,0.897914678,4.5,4.265609741,1.49,1.448084056,8.01,8.24034071,0.73,1.245689452,1.93,2.001140982,4.31,4.641960502,4.1,4.133253992,0.95,0.984421447,0.95,1.005069494,4.83,5.50229907,4.43,4.250059247,0.97,0.991374075,2.16,2.256139815,5.59,6.691413522,0.9,0.744491369,9.45,8.516329288,0.95,0.988517404,0.95,0.942892775,5.27,5.325283766,6.48,6.157309055,0.95,0.979648158,0.73,0.791808516,0.95,0.976072505,0.95,0.964140713,7.04,6.243599296,2.64,2.469652772,2.62,1.562885106,2.37,1.981907994,4.67,4.705413938,3.37,3.178375125,0.95,0.994769812,6.41,5.742528796,5.1,5.493995667,4.85,4.839325666,3.12,3.167568862,1.04,1.449223906,7.1,7.136200786,3.12,3.316666484,0.69,0.662192091
0.67,0.660301298,1.3,1.202066228,2.79,2.566883266,3.62,3.801603079,0.95,0.854911551,0.95,1.020913452,3.95,3.239405394,1.49,1.55442071,0.98,2.575215638,2.16,2.09055534,0.95,0.976648852,3.37,3.488946676,3.75,5.350960493,4.33,3.825341642,2.48,3.391192019,5.98,6.017028809,6.6,6.344725847,2.37,2.007795006,4.36,4.895218253,0.95,0.980393186,0.77,0.680659242,5.1,6.170309782,0.81,0.835747182,6.61,6.92686224,4.54,4.102821589,0.86,0.898468047,0.95,0.988047153,0.75,0.698538139,4.67,4.896682262,0.95,0.919687241,0.86,1.139502347,0.85,0.846905842,0.95,0.992305905,7.62,6.122691274,7.62,6.098188162,6.15,5.900913119,0.84,0.888111994,4.88,4.739401579,0.95,0.964552492,0.9,0.771706,2.12,2.164887846,0.85,0.843304753,0.95,0.940610573,0.95,0.994453132,0.87,0.935367048,3.1,2.943830729,0.67,0.687714785,3.62,3.675026357,4.38,4.439842343,0.95,1.064538181,0.95,0.969771802
5.27,5.57680738,5.59,5.600962877,3.75,4.686504126,6.6,5.790886998,4.36,4.82728982,0.95,0.993599832,6.55,4.631708741,0.6,0.803443819,0.95,0.974901199,5.73,5.852006197,6.06,6.287187934,4.54,4.394301176,0.95,0.97129719,0.95,0.992412403,3.67,4.00661391,3.67,3.941470504,0.95,0.97277385,0.95,1.092928663,4.31,4.652830601,3.62,3.531328082,0.95,0.966850758,4.75,4.779226542,7.04,6.117479324,6.41,5.297838211,0.95,1.004900232,4.42,4.595503926,4.35,4.327934146,0.95,0.943400264,3.62,3.512644708,2.48,2.791675746,7.89,8.147313714,4.01,4.234430313,1.63,1.710973859,0.56,0.74609682,3.67,3.578121066,0.95,0.972965792,1.49,1.596748918,3.04,2.814133286,6.06,6.336849451,6.47,6.268276215,0.95,0.973138496,6.08,5.828389883,0.95,0.947178259,4.32,4.459462881,2.12,2.154144645,1.63,1.837432325,0.78,1.452131689,0.78,1.492130995,0.95,0.945321843,0.95,0.962101072,0.95,0.954653099
0.95,0.933674872,9.45,5.955492258,6.64,5.833418489,0.95,0.966994345,0.67,0.462592855,0.95,0.875880212,0.84,0.974725947,0.95,0.965101078,0.95,0.959066272,2.48,4.04308778,0.95,0.94013755,3.2,3.036752462,0.95,0.949220374,0.93,0.744543165,4.88,4.924336433,0.95,0.980187893,0.86,0.904428333,4.36,4.861133337,7.1,6.959353685,1.05,0.98725307,0.95,0.987132356,2.72,2.315685451,4.29,4.431691289,3.6,3.411812425,0.6,1.026512429,6.08,5.83750248,4.02,4.013233006,2.79,2.907627761,5.59,6.693387747,7.44,8.061116338,2.72,2.251933813,7.89,8.12701726,6.15,5.864271283,0.98,0.958907589,7.44,7.899985909,0.95,0.951945513,3.75,3.730499804,4.51,4.184764087,0.56,0.728143603,0.56,0.726906776,0.73,0.84431082,5.27,5.390330791,0.95,0.976054236,1.93,1.955689639,6.64,6.401942492,1.04,1.418694288,0.86,1.049895316,2.37,2.19026348,0.95,0.998776987,0.85,1.022303179,3.6,3.432957649
2.64,3.972842276,7.94,5.943155169,0.95,0.922897786,0.7,0.483057857,7.12,6.857057929,0.75,0.629142642,0.95,0.884900182,4.43,3.941267312,0.6,0.781602383,6.64,5.863450289,0.6,0.613425538,0.95,1.005298421,8.01,8.236591816,7.89,7.780968189,5.52,5.546063781,0.83,1.185251385,0.95,1.043779731,0.95,0.976406276,0.7,0.588404767,5.52,5.885200381,0.95,0.971080393,4.85,4.475945592,6.06,6.668453455,4.85,4.468464851,2.62,2.630512297,0.95,0.984144211,5.73,6.038474202,2.37,1.98942253,0.95,0.96986194,2.28,2.420107603,6.61,6.737455606,4.43,4.151189029,4.33,4.04823643,5.73,6.006417036,4.29,4.507134318,0.95,0.966076583,2.62,1.542892665,0.95,0.995397255,4.1,3.747779846,0.95,0.990813971,5.52,5.593595982,0.95,0.955231056,6.61,6.551176906,0.83,1.44150129,1.3,1.400457293,0.95,0.957417607,2.28,2.859287262,0.84,0.931941107,0.95,0.965223238,6.41,5.905283689,0.87,0.902965233
0.95,0.860758007,0.95,0.941195443,0.95,1.108087689,0.83,1.359258354,4.29,3.842363834,0.95,0.957742438,0.67,0.528376162,7.12,7.232199788,5.59,5.985799313,0.84,0.877928615,0.95,0.964568973,2.79,2.526531577,0.76,0.842117652,0.95,0.996072948,0.95,0.948444828,7.1,7.14540565,0.95,0.979597539,4.43,4.235010505,0.83,1.121820688,0.9,0.737657204,0.95,0.952572435,0.95,0.977044299,5,4.919315457,6.15,6.070831656,2.64,2.578522086,0.85,0.875245303,4.85,4.485795498,0.95,0.986733794,6.06,6.328160882,2.72,2.26600498,0.77,0.84010458,1.04,1.128258944,0.68,0.964977607,1.38,1.03096886,4.67,4.211797595,0.78,1.149145782,6.47,6.2978549,7.39,7.637081742,6.69,7.103726149,8.84,8.885549307,0.95,0.947092459,0.67,0.654623941,0.78,1.295841321,0.96,1.375530243,0.95,0.930883169,0.83,1.508914322,0.82,1.032597244,0.56,0.848878637,4.54,4.289734125,4.29,4.718303204,7.62,6.473478198
6.6,8.128647447,0.95,0.897812903,4.01,5.394748092,2.72,2.892308116,0.95,0.94736816,0.95,0.905714005,6.28,6.150338054,0.95,0.915760785,0.95,0.946929201,2.62,2.52023381,5.52,5.506524086,0.67,0.73563017,0.95,1.000118822,6.06,6.655055642,0.95,0.973970428,3.12,3.038985252,5.1,6.032739758,0.95,0.993414015,2.62,2.815374136,3.67,3.805058062,7.39,7.838939548,4.35,4.303902268,4.88,4.860849857,3.2,3.187052906,7.4,6.327088952,0.78,1.02772291,0.82,0.795235306,4.33,4.044842601,0.95,0.987106383,3.6,3.410987556,4.54,4.100311995,0.95,0.972202256,2.62,2.594183326,1.42,1.609754741,0.86,0.839655474,4.83,4.871450186,1.93,1.897274524,7.62,6.106443644,0.95,0.972472697,0.95,0.951811746,3.6,3.447236538,5.9,5.63176775,1.04,1.38726753,6.47,6.321471691,0.95,0.9755373,0.87,0.930487901,0.95,0.980188832,6.64,6.348777175,7.12,7.224702239,0.95,0.946932718,0.6,0.785475925
